instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,source_end_time,representation,origin_time,age_bars,duration_hours,validity,invalid_reason,minimum_history_flag,cap_hit_flag,zero_denominator_flag,origin_reason,causal_end_assertion,displacement_atr,extension_atr,efficiency,close_location,distance_to_boundary_atr,distance_from_extreme_atr,recent_slope_atr,whole_slope_atr,origin_disagreement_bars,origin_disagreement_hours,symbol,factor,chronological_third
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-06 04:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.2,0,,ADA_1326,2024-02-07 00:00:00,FIXED_8,2024-02-05 00:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.5632973503434727,1.3876349362119715,0.07056798623063666,0.6842105263157886,1.78606476938174,0.8243375858684989,0.02289826627412497,0.08047105004906753,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-06 04:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.2,0,,ADA_1326,2024-02-07 00:00:00,DIRECTION_RUN,2024-02-06 00:00:00,2,4,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.2060843964671171,0.5632973503434727,0.12096774193547928,0.6829268292682885,0.7693817468105975,0.3572129538763556,0.2060843964671171,0.2060843964671171,-6,-24,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-06 04:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.2,0,,ADA_1326,2024-02-07 00:00:00,ATR_ORIGIN,2024-02-05 08:00:00,6,20,VALID,,0,0,0,ATR_1_REACHED,1,1.47006869479882,2.2944062806673187,0.2578313253012046,0.6842105263157886,1.78606476938174,0.8243375858684989,0.02289826627412497,0.294013738959764,-2,-8,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-06 04:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.2,0,,ADA_1326,2024-02-07 00:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-05 12:00:00,5,16,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.2885181550539731,1.112855740922472,0.05769230769230746,0.6842105263157886,1.78606476938174,0.8243375858684989,0.02289826627412497,0.07212953876349328,-3,-12,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-05 00:00:00,2024-02-06 08:00:00,2024-02-06 20:00:00,2024-02-07 00:00:00,2024-02-06 04:00:00,0.5062,1,1,1,1,0,1,1.157233,0.788436,0.405405,0.501993,0.333333,8,4,0.826316,0.5,1.2,0,,ADA_1326,2024-02-07 00:00:00,HYBRID_ORIGIN,2024-02-06 00:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.2060843964671171,0.5632973503434727,0.12096774193547928,0.6829268292682885,0.7693817468105975,0.3572129538763556,0.2060843964671171,0.2060843964671171,-6,-24,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-06 16:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1329,2024-02-07 12:00:00,FIXED_8,2024-02-05 12:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.9838556505223195,1.449192782526111,0.12374581939799369,0.815789473684213,2.060778727445396,0.4653371320037917,0.42101930990819914,0.1405508072174742,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-06 16:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1329,2024-02-07 12:00:00,DIRECTION_RUN,2024-02-06 08:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,1.3827160493827186,1.4093067426400756,0.44444444444444575,0.985915492957748,1.8613485280151962,0.026590693257356992,0.6913580246913593,0.6913580246913593,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-06 16:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1329,2024-02-07 12:00:00,ATR_ORIGIN,2024-02-06 08:00:00,3,8,VALID,,0,0,0,ATR_1_REACHED,1,1.3827160493827186,1.4093067426400756,0.44444444444444575,0.985915492957748,1.8613485280151962,0.026590693257356992,0.6913580246913593,0.6913580246913593,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-06 16:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1329,2024-02-07 12:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-05 20:00:00,6,20,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.1035137701804407,1.1301044634377977,0.19302325581395424,0.9872611464968167,2.060778727445396,0.026590693257356992,0.42101930990819914,0.22070275403608813,-2,-8,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 12:00:00,2024-02-06 20:00:00,2024-02-07 08:00:00,2024-02-07 12:00:00,2024-02-06 16:00:00,0.4872,0,1,1,1,1,1,0.822828,2.821473,1.0,0.452249,0.333333,8,4,1.657895,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1329,2024-02-07 12:00:00,HYBRID_ORIGIN,2024-02-06 08:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.3827160493827186,1.4093067426400756,0.44444444444444575,0.985915492957748,1.8613485280151962,0.026590693257356992,0.6913580246913593,0.6913580246913593,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-06 20:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1330,2024-02-07 16:00:00,FIXED_8,2024-02-05 16:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.605263157894736,1.381578947368415,0.08566108007448782,0.6529411764705897,1.4605263157894735,0.7763157894736791,0.2631578947368423,0.0864661654135337,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-06 20:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1330,2024-02-07 16:00:00,DIRECTION_RUN,2024-02-06 20:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.7763157894736791,0.0,0.03278688524590716,0.026315789473688615,0.7763157894736791,0,0.0,-7,-28,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-06 20:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1330,2024-02-07 16:00:00,ATR_ORIGIN,,,,INVALID,ATR_1_NOT_REACHED,0,0,0,ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-06 20:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1330,2024-02-07 16:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-06 12:00:00,3,8,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.1842105263157911,0.9605263157894701,0.06306306306306363,0.6193548387096789,1.2631578947368418,0.7763157894736791,0.09210526315789555,0.09210526315789555,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-05 16:00:00,2024-02-07 00:00:00,2024-02-07 12:00:00,2024-02-07 16:00:00,2024-02-06 20:00:00,0.4872,0,1,1,1,0,1,1.013677,0.786381,0.320197,0.459392,0.333333,8,4,1.670588,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1330,2024-02-07 16:00:00,HYBRID_ORIGIN,,,,INVALID,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,0,0,0,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 00:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.2,0,,ADA_1349,2024-02-10 20:00:00,FIXED_8,2024-02-08 20:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.0037735849056562,1.7081761006289262,0.1437578814627988,0.6680497925311202,1.4176100628930803,0.7044025157232702,-0.008805031446543158,0.14339622641509372,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 00:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.2,0,,ADA_1349,2024-02-10 20:00:00,DIRECTION_RUN,2024-02-09 20:00:00,2,4,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.09685534591194868,0.8012578616352188,0.05945945945945904,0.25233644859812543,0.23773584905659684,0.7044025157232702,0.09685534591194868,0.09685534591194868,-6,-24,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 00:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.2,0,,ADA_1349,2024-02-10 20:00:00,ATR_ORIGIN,2024-02-08 20:00:00,8,28,VALID,,0,0,0,ATR_1_REACHED,1,1.0037735849056562,1.7081761006289262,0.1437578814627988,0.6680497925311202,1.4176100628930803,0.7044025157232702,-0.008805031446543158,0.14339622641509372,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 00:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.2,0,,ADA_1349,2024-02-10 20:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-08 20:00:00,8,28,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.0037735849056562,1.7081761006289262,0.1437578814627988,0.6680497925311202,1.4176100628930803,0.7044025157232702,-0.008805031446543158,0.14339622641509372,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-08 20:00:00,2024-02-10 04:00:00,2024-02-10 16:00:00,2024-02-10 20:00:00,2024-02-10 00:00:00,0.5257,1,1,1,1,0,1,0.994374,-0.688337,0.75,0.420387,0.333333,8,4,1.248963,0.5,1.2,0,,ADA_1349,2024-02-10 20:00:00,HYBRID_ORIGIN,2024-02-09 20:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.09685534591194868,0.8012578616352188,0.05945945945945904,0.25233644859812543,0.23773584905659684,0.7044025157232702,0.09685534591194868,0.09685534591194868,-6,-24,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-10 16:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1353,2024-02-11 12:00:00,FIXED_8,2024-02-09 12:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.07132459970888248,1.4366812227074206,0.009408602150538074,0.3853211009174307,0.8558951965065446,1.365356622998538,-0.24454148471615614,0.010189228529840355,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-10 16:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1353,2024-02-11 12:00:00,DIRECTION_RUN,2024-02-10 16:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,-0.0,0.6521106259097472,0.0,0.2808988764045003,0.25473071324600244,0.6521106259097472,0,-0.0,-7,-28,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-10 16:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1353,2024-02-11 12:00:00,ATR_ORIGIN,,,,INVALID,ATR_1_NOT_REACHED,0,0,0,ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-10 16:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1353,2024-02-11 12:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-10 04:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,-0.7336244541484684,0.6317321688500697,0.21752265861027056,0.1572327044025191,0.25473071324600244,1.365356622998538,-0.24454148471615614,-0.24454148471615614,-4,-16,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-09 12:00:00,2024-02-10 20:00:00,2024-02-11 08:00:00,2024-02-11 12:00:00,2024-02-10 16:00:00,0.5498,0,1,1,1,0,1,1.041555,0.220096,0.119171,0.559892,0.333333,8,4,1.16055,0.5,1.2,1,PARENT_BOUNDARY_FAILURE,ADA_1353,2024-02-11 12:00:00,HYBRID_ORIGIN,,,,INVALID,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,0,0,0,HYBRID_INVALID:OPPOSITE_CLOSE_STEP;ATR_1_NOT_REACHED,1,,,,,,,,,,,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-11 16:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.2,0,,ADA_1359,2024-02-12 12:00:00,FIXED_8,2024-02-10 12:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.2065727699530497,2.5633802816901397,0.024149286498353247,0.27873563218390884,0.9107981220657315,2.35680751173709,-0.6165884194053223,0.029510395707578532,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-11 16:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.2,0,,ADA_1359,2024-02-12 12:00:00,DIRECTION_RUN,2024-02-11 16:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.5915492957746452,0.0,0.29213483146067876,0.2441314553990654,0.5915492957746452,0,0.0,-7,-28,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-11 16:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.2,0,,ADA_1359,2024-02-12 12:00:00,ATR_ORIGIN,2024-02-08 16:00:00,19,72,VALID,,0,0,0,ATR_1_REACHED,1,1.004694835680755,3.361502347417845,0.05379587732528925,0.4295454545454548,1.774647887323946,2.35680751173709,-0.6165884194053223,0.055816379760041945,11,44,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-11 16:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.2,0,,ADA_1359,2024-02-12 12:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-10 12:00:00,8,28,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.2065727699530497,2.5633802816901397,0.024149286498353247,0.27873563218390884,0.9107981220657315,2.35680751173709,-0.6165884194053223,0.029510395707578532,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-10 12:00:00,2024-02-11 20:00:00,2024-02-12 08:00:00,2024-02-12 12:00:00,2024-02-11 16:00:00,0.5306,1,1,1,1,1,1,1.815291,0.609511,1.0,0.583493,0.333333,8,4,0.778736,0.5,1.2,0,,ADA_1359,2024-02-12 12:00:00,HYBRID_ORIGIN,2024-02-11 16:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.5915492957746452,0.0,0.29213483146067876,0.2441314553990654,0.5915492957746452,0,0.0,-7,-28,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-12 04:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.2,0,,ADA_1362,2024-02-13 00:00:00,FIXED_8,2024-02-11 00:00:00,8,28,VALID,,0,0,0,FIXED_8,1,2.441860465116276,2.9876880984952128,0.2965116279069769,0.8338192419825061,2.738714090287274,0.5458276333789367,0.11171910624714836,0.34883720930232515,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-12 04:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.2,0,,ADA_1362,2024-02-13 00:00:00,DIRECTION_RUN,2024-02-11 20:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.44049247606018554,0.9863201094391222,0.15699658703071462,0.6481481481481456,1.0054719562243457,0.5458276333789367,0.22024623803009277,0.22024623803009277,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-12 04:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.2,0,,ADA_1362,2024-02-13 00:00:00,ATR_ORIGIN,2024-02-11 08:00:00,6,20,VALID,,0,0,0,ATR_1_REACHED,1,1.627906976744177,2.1737346101231134,0.2764227642276412,0.8087248322147634,2.3077975376196895,0.5458276333789367,0.11171910624714836,0.3255813953488354,-2,-8,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-12 04:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.2,0,,ADA_1362,2024-02-13 00:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-11 04:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,2.2216142270861834,2.76744186046512,0.3281471004243287,0.8338192419825061,2.738714090287274,0.5458276333789367,0.11171910624714836,0.3702690378476972,-1,-4,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,DOWN,2024-02-11 00:00:00,2024-02-12 08:00:00,2024-02-12 20:00:00,2024-02-13 00:00:00,2024-02-12 04:00:00,0.5654,1,1,1,1,1,1,0.746352,2.051375,0.858657,0.58379,1.0,8,4,1.026239,0.5,1.2,0,,ADA_1362,2024-02-13 00:00:00,HYBRID_ORIGIN,2024-02-11 20:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.44049247606018554,0.9863201094391222,0.15699658703071462,0.6481481481481456,1.0054719562243457,0.5458276333789367,0.22024623803009277,0.22024623803009277,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-14 12:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.2,0,,ADA_1376,2024-02-15 08:00:00,FIXED_8,2024-02-13 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.4971309337506575,2.1471048513302105,0.19412878787878854,0.8202020202020198,2.96504955659885,0.6499739175795528,0.6889236654494869,0.21387584767866538,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-14 12:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.2,0,,ADA_1376,2024-02-15 08:00:00,DIRECTION_RUN,2024-02-13 16:00:00,6,20,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,2.5633802816901423,3.2133541992696952,0.4743243243243242,0.8145833333333331,2.8555033907146603,0.6499739175795528,0.6889236654494869,0.5126760563380285,-2,-8,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-14 12:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.2,0,,ADA_1376,2024-02-15 08:00:00,ATR_ORIGIN,2024-02-14 04:00:00,3,8,VALID,,0,0,0,ATR_1_REACHED,1,1.6139801773604598,2.2639540949400128,0.4604166666666664,0.7607526881720426,2.0667709963484606,0.6499739175795528,0.8069900886802299,0.8069900886802299,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-14 12:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.2,0,,ADA_1376,2024-02-15 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-02-13 20:00:00,5,16,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,2.1544079290558145,2.8043818466353674,0.4587869362363913,0.7986425339366512,2.5779864371413668,0.6499739175795528,0.6889236654494869,0.5386019822639536,-3,-12,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 08:00:00,2024-02-14 16:00:00,2024-02-15 04:00:00,2024-02-15 08:00:00,2024-02-14 12:00:00,0.5338,1,1,0,1,0,1,0.899441,-0.204013,0.220339,0.612867,0.666667,8,4,0.60202,0.5,1.2,0,,ADA_1376,2024-02-15 08:00:00,HYBRID_ORIGIN,2024-02-14 04:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.6139801773604598,2.2639540949400128,0.4604166666666664,0.7607526881720426,2.0667709963484606,0.6499739175795528,0.8069900886802299,0.8069900886802299,-5,-20,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 12:00:00,2024-02-14 20:00:00,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-14 16:00:00,0.5338,1,1,1,1,0,1,0.759124,-0.981932,0.576037,0.549673,0.666667,8,4,0.836364,0.5,1.2,0,,ADA_1377,2024-02-15 12:00:00,FIXED_8,2024-02-13 12:00:00,8,28,VALID,,0,0,0,FIXED_8,1,2.5705394190871442,3.158713692946065,0.33491012298959405,0.8363636363636364,3.0062240663900415,0.588174273858921,0.5542876901798073,0.3672199170124492,0,0,ADAUSDT,1.2,1
ADAUSDT,1H_FALLBACK,UP,2024-02-13 12:00:00,2024-02-14 20:00:00,2024-02-15 08:00:00,2024-02-15 12:00:00,2024-02-14 16:00:00,0.5338,1,1,1,1,0,1,0.759124,-0.981932,0.576037,0.549673,0.666667,8,4,0.836364,0.5,1.2,0,,ADA_1377,2024-02-15 12:00:00,DIRECTION_RUN,2024-02-13 16:00:00,7,24,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,2.6068464730290493,3.19502074688797,0.42185663924794375,0.8312500000000003,2.8973029045643193,0.588174273858921,0.5542876901798073,0.43447441217150823,-1,-4,ADAUSDT,1.2,1
